longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,concatenated_position,position_hash
-119.69,36.86,20.0,1676.0,263.0,786.0,240.0,4.0,164600.0,INLAND,-119.69_36.86,422401159
-119.08,35.34,15.0,1474.0,235.0,768.0,238.0,4.1528,130100.0,INLAND,-119.08_35.34,1719288253
-122.31,40.89,18.0,754.0,161.0,247.0,107.0,2.2583,78800.0,INLAND,-122.31_40.89,81008431
-122.42,37.61,17.0,1040.0,432.0,669.0,405.0,4.1513,137500.0,NEAR OCEAN,-122.42_37.61,2153137598
-117.52,33.83,22.0,2397.0,400.0,1347.0,403.0,4.46,189800.0,INLAND,-117.52_33.83,3436721040
-120.86,37.4,17.0,3511.0,636.0,1904.0,617.0,3.1111,113900.0,INLAND,-120.86_37.4,2692834378
-122.58,38.38,27.0,3800.0,728.0,1587.0,605.0,4.7237,306600.0,<1H OCEAN,-122.58_38.38,3024373465
-117.99,33.97,18.0,4078.0,484.0,1490.0,482.0,10.8034,500001.0,<1H OCEAN,-117.99_33.97,2265352061
-122.2,40.26,15.0,2102.0,358.0,957.0,371.0,3.1908,137900.0,INLAND,-122.2_40.26,3794075692
-122.03,37.98,16.0,1209.0,477.0,627.0,482.0,1.3894,156300.0,NEAR BAY,-122.03_37.98,1546642587
-121.79,36.95,34.0,2152.0,430.0,1516.0,386.0,3.7863,192200.0,<1H OCEAN,-121.79_36.95,3751809559
-120.41,38.03,14.0,2061.0,465.0,859.0,462.0,2.1289,115300.0,INLAND,-120.41_38.03,1434212834
-119.76,36.78,30.0,6117.0,1330.0,2768.0,1224.0,2.1383,78800.0,INLAND,-119.76_36.78,1139742008
-118.31,33.82,26.0,2345.0,408.0,1195.0,377.0,5.4925,361700.0,<1H OCEAN,-118.31_33.82,3176352657
-117.13,32.7,42.0,1210.0,292.0,945.0,258.0,0.8991,78900.0,NEAR OCEAN,-117.13_32.7,1967191473
-121.34,38.68,28.0,3379.0,552.0,1543.0,556.0,4.2743,124000.0,INLAND,-121.34_38.68,600533612
-118.18,33.83,45.0,1535.0,274.0,591.0,276.0,4.2411,371700.0,NEAR OCEAN,-118.18_33.83,501823913
-118.35,33.9,31.0,981.0,222.0,734.0,239.0,4.875,232400.0,<1H OCEAN,-118.35_33.9,222662500
-118.15,34.05,33.0,3287.0,649.0,1783.0,653.0,3.8472,293300.0,<1H OCEAN,-118.15_34.05,3226685421
-120.69,37.59,27.0,1170.0,227.0,660.0,222.0,2.3906,81800.0,INLAND,-120.69_37.59,3782680053
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,NEAR BAY,-122.18_37.76,3954815094
-121.77,39.66,20.0,3759.0,,1705.0,600.0,4.712,158600.0,INLAND,-121.77_39.66,3379377257
-117.8,33.74,30.0,3569.0,551.0,1540.0,537.0,5.2998,247200.0,<1H OCEAN,-117.8_33.74,3558426553
-121.96,37.54,14.0,5106.0,1207.0,2738.0,1108.0,3.9909,236000.0,<1H OCEAN,-121.96_37.54,1600940083
-118.21,34.07,31.0,1453.0,404.0,1486.0,389.0,2.3859,153100.0,<1H OCEAN,-118.21_34.07,1419578673
-121.02,37.63,35.0,1591.0,364.0,1290.0,352.0,1.564,81800.0,INLAND,-121.02_37.63,19239275
-118.13,33.9,38.0,1475.0,269.0,827.0,265.0,4.7663,191600.0,<1H OCEAN,-118.13_33.9,1283685712
-118.03,34.01,10.0,6531.0,1036.0,2975.0,1018.0,6.2319,403700.0,<1H OCEAN,-118.03_34.01,1749335632
-123.53,40.88,20.0,2680.0,599.0,918.0,345.0,2.2115,75000.0,INLAND,-123.53_40.88,3454096425
-118.45,34.2,27.0,1572.0,450.0,1039.0,455.0,2.5562,190500.0,<1H OCEAN,-118.45_34.2,1518304999
-118.88,34.22,22.0,3654.0,517.0,1565.0,518.0,6.2748,274800.0,<1H OCEAN,-118.88_34.22,312066599
-121.91,37.28,29.0,5650.0,817.0,2098.0,813.0,6.4285,337300.0,<1H OCEAN,-121.91_37.28,3694955601
-116.91,32.75,5.0,8710.0,1614.0,4372.0,1527.0,4.7813,240900.0,<1H OCEAN,-116.91_32.75,2467989987
-117.96,33.68,25.0,2004.0,349.0,1085.0,343.0,4.7656,230700.0,<1H OCEAN,-117.96_33.68,1718220490
-121.81,38.01,47.0,1942.0,430.0,1074.0,393.0,2.2361,105100.0,INLAND,-121.81_38.01,52381375
-117.9,34.12,33.0,1788.0,456.0,1787.0,361.0,2.6629,124100.0,<1H OCEAN,-117.9_34.12,1350596103
-122.01,38.25,11.0,6550.0,1149.0,3570.0,1123.0,3.8583,137900.0,INLAND,-122.01_38.25,244727954
-118.09,34.07,38.0,1036.0,226.0,1058.0,235.0,3.2578,184200.0,<1H OCEAN,-118.09_34.07,626476075
-121.77,36.92,9.0,4934.0,1112.0,3198.0,977.0,3.5,194800.0,<1H OCEAN,-121.77_36.92,301726953
-119.61,36.94,14.0,863.0,151.0,315.0,135.0,4.2679,151800.0,INLAND,-119.61_36.94,3721874061
-117.03,32.82,16.0,1765.0,289.0,743.0,280.0,4.9744,209700.0,<1H OCEAN,-117.03_32.82,3992215987
-122.48,37.79,52.0,1647.0,236.0,546.0,227.0,9.1881,500001.0,NEAR BAY,-122.48_37.79,870753155
-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3.0298,199600.0,NEAR BAY,-122.22_37.8,3089112511
-116.97,32.83,17.0,6659.0,1402.0,3183.0,1378.0,2.949,117300.0,<1H OCEAN,-116.97_32.83,2654012707
-117.22,33.36,16.0,3165.0,482.0,1351.0,452.0,4.605,263300.0,<1H OCEAN,-117.22_33.36,1434654669
-118.39,34.08,28.0,833.0,230.0,349.0,210.0,3.067,375000.0,<1H OCEAN,-118.39_34.08,996630105
-121.62,39.76,14.0,2063.0,559.0,934.0,529.0,1.7788,85800.0,INLAND,-121.62_39.76,1323575825
-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,-122.24_37.79,841597040
-119.97,36.57,17.0,1497.0,308.0,1425.0,247.0,2.0313,69400.0,INLAND,-119.97_36.57,1385919405
-121.76,36.77,27.0,1608.0,503.0,2031.0,498.0,2.3384,121000.0,<1H OCEAN,-121.76_36.77,1499803228
-121.21,39.24,7.0,4194.0,673.0,1355.0,566.0,4.3702,226100.0,INLAND,-121.21_39.24,1749003039
-122.17,39.94,32.0,2352.0,477.0,1316.0,447.0,2.2292,57400.0,INLAND,-122.17_39.94,2376334094
-121.35,38.03,8.0,1904.0,255.0,895.0,242.0,5.7201,155700.0,INLAND,-121.35_38.03,1144266710
-118.27,33.84,24.0,6303.0,1277.0,3728.0,1252.0,3.9227,208600.0,<1H OCEAN,-118.27_33.84,4215986944
-118.7,34.29,25.0,1678.0,252.0,862.0,268.0,6.1834,229800.0,<1H OCEAN,-118.7_34.29,1677281472
-118.12,34.15,22.0,1671.0,480.0,1005.0,443.0,3.0119,171400.0,<1H OCEAN,-118.12_34.15,485441570
-118.38,34.08,52.0,1479.0,360.0,652.0,346.0,2.945,431400.0,<1H OCEAN,-118.38_34.08,2635093485
-122.13,37.7,19.0,3516.0,710.0,1810.0,703.0,3.9032,218000.0,NEAR BAY,-122.13_37.7,3526084886
-118.42,34.09,40.0,3552.0,392.0,1024.0,370.0,15.0001,500001.0,<1H OCEAN,-118.42_34.09,1151480620
-122.73,38.37,40.0,1389.0,309.0,841.0,288.0,3.1094,183300.0,<1H OCEAN,-122.73_38.37,1691945167
-117.79,33.75,26.0,2955.0,377.0,1074.0,373.0,9.3845,500001.0,<1H OCEAN,-117.79_33.75,3791772141
-122.33,38.38,28.0,1020.0,169.0,504.0,164.0,4.5694,287500.0,INLAND,-122.33_38.38,1881938852
-121.7,39.07,26.0,2668.0,510.0,1437.0,505.0,3.3125,100000.0,INLAND,-121.7_39.07,59364032
-122.51,37.96,39.0,3302.0,684.0,1574.0,653.0,3.6863,263800.0,NEAR BAY,-122.51_37.96,1692980945
-117.93,33.86,36.0,1672.0,318.0,1173.0,337.0,4.5774,182100.0,<1H OCEAN,-117.93_33.86,1298848228
-118.36,34.09,36.0,1616.0,465.0,773.0,429.0,2.6,313600.0,<1H OCEAN,-118.36_34.09,3123191334
-119.82,36.8,33.0,1670.0,256.0,528.0,250.0,2.9471,99500.0,INLAND,-119.82_36.8,1961889048
-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4.3281,220000.0,<1H OCEAN,-117.03_32.8,1133044628
-122.34,37.57,39.0,2647.0,616.0,1254.0,555.0,4.2407,433800.0,NEAR OCEAN,-122.34_37.57,722308971
-117.26,32.82,34.0,5846.0,785.0,1817.0,747.0,8.496,500001.0,NEAR OCEAN,-117.26_32.82,4259924329
-122.11,37.4,16.0,1994.0,489.0,1173.0,472.0,4.1875,266400.0,NEAR BAY,-122.11_37.4,116013479
-118.08,33.88,27.0,923.0,186.0,1014.0,204.0,3.825,159500.0,<1H OCEAN,-118.08_33.88,1183965375
-118.28,33.79,28.0,1895.0,420.0,1422.0,389.0,4.3816,191300.0,<1H OCEAN,-118.28_33.79,4096510875
-117.64,34.07,38.0,2450.0,544.0,1823.0,536.0,2.837,111200.0,INLAND,-117.64_34.07,1944352737
-118.25,33.89,35.0,1582.0,391.0,1957.0,404.0,2.4537,91500.0,<1H OCEAN,-118.25_33.89,308590228
-117.61,34.14,14.0,15809.0,2485.0,7363.0,2410.0,5.5198,245600.0,INLAND,-117.61_34.14,2714646717
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0,NEAR BAY,-122.23_37.79,4153343742
-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,171900.0,NEAR OCEAN,-117.25_33.1,2052113203
-117.2,33.72,16.0,5373.0,1079.0,1573.0,933.0,1.9912,98600.0,<1H OCEAN,-117.2_33.72,2567617986
-117.92,33.91,27.0,2558.0,310.0,891.0,316.0,9.5561,411800.0,<1H OCEAN,-117.92_33.91,1818392242
-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,52600.0,INLAND,-119.82_36.72,2387987097
-119.09,35.41,12.0,3449.0,522.0,1754.0,551.0,5.6235,130600.0,INLAND,-119.09_35.41,4280690753
-121.59,37.19,52.0,220.0,32.0,55.0,26.0,15.0001,131300.0,<1H OCEAN,-121.59_37.19,3830887468
-117.96,33.9,9.0,1899.0,284.0,1070.0,293.0,7.2532,381500.0,<1H OCEAN,-117.96_33.9,4028132693
-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,199200.0,<1H OCEAN,-116.84_33.01,4246246241
-119.65,36.35,21.0,1745.0,266.0,837.0,292.0,4.3911,107900.0,INLAND,-119.65_36.35,2758850178
-122.43,37.75,52.0,1615.0,393.0,633.0,378.0,3.5114,347500.0,NEAR BAY,-122.43_37.75,945273682
-122.47,37.5,25.0,950.0,259.0,404.0,195.0,3.1937,319200.0,NEAR OCEAN,-122.47_37.5,4119643531
-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662,150300.0,<1H OCEAN,-117.0_32.8,3493060282
-121.55,39.48,41.0,461.0,107.0,284.0,90.0,2.2045,41800.0,INLAND,-121.55_39.48,3378081208
-122.21,37.8,38.0,2254.0,535.0,951.0,487.0,3.0812,233100.0,NEAR BAY,-122.21_37.8,1052012305
-118.35,33.91,32.0,1660.0,366.0,928.0,398.0,4.3187,269700.0,<1H OCEAN,-118.35_33.91,3373141881
-117.2,32.85,22.0,3501.0,631.0,1297.0,581.0,4.7891,295300.0,NEAR OCEAN,-117.2_32.85,944395211
-117.84,34.04,4.0,9959.0,1544.0,4904.0,1429.0,6.9754,402500.0,<1H OCEAN,-117.84_34.04,4284953705
-118.12,33.94,31.0,2210.0,519.0,1047.0,472.0,3.3292,271300.0,<1H OCEAN,-118.12_33.94,1055310341
-121.29,38.02,12.0,2006.0,426.0,1849.0,396.0,2.5437,99000.0,INLAND,-121.29_38.02,943277482
-122.78,38.41,43.0,1351.0,277.0,1011.0,297.0,2.5917,144000.0,<1H OCEAN,-122.78_38.41,3237769159
-119.15,34.2,25.0,3445.0,898.0,5558.0,894.0,3.0972,169300.0,NEAR OCEAN,-119.15_34.2,524043523
-117.06,32.61,24.0,4369.0,1353.0,3123.0,1247.0,2.0571,152300.0,NEAR OCEAN,-117.06_32.61,3091608096
-117.8,34.11,25.0,5039.0,821.0,2654.0,802.0,4.7969,211700.0,INLAND,-117.8_34.11,1878928393
-117.7,33.92,4.0,8301.0,1333.0,3941.0,1236.0,6.2141,252200.0,<1H OCEAN,-117.7_33.92,1437712363
-118.25,34.15,13.0,1107.0,479.0,616.0,443.0,0.8185,187500.0,<1H OCEAN,-118.25_34.15,1472690511
-117.16,32.82,28.0,2291.0,371.0,1098.0,382.0,4.6875,188000.0,NEAR OCEAN,-117.16_32.82,1936084618
-122.04,38.28,12.0,3861.0,795.0,2129.0,806.0,3.676,135000.0,INLAND,-122.04_38.28,572461960
-118.0,33.93,35.0,1288.0,240.0,758.0,250.0,4.9205,173900.0,<1H OCEAN,-118.0_33.93,950566434
-121.82,38.0,29.0,2070.0,452.0,985.0,420.0,2.8466,113400.0,INLAND,-121.82_38.0,542814523
-118.23,33.91,34.0,789.0,200.0,1041.0,191.0,3.119,90300.0,<1H OCEAN,-118.23_33.91,1718893277
-118.47,34.0,37.0,2586.0,765.0,1801.0,737.0,2.6042,305800.0,<1H OCEAN,-118.47_34.0,4189699776
-118.25,33.97,38.0,1231.0,346.0,1217.0,354.0,1.8661,106600.0,<1H OCEAN,-118.25_33.97,3972508370
-121.3,38.74,41.0,4374.0,1039.0,2387.0,959.0,2.3611,87900.0,INLAND,-121.3_38.74,2570213067
-117.37,34.13,17.0,2681.0,470.0,1621.0,459.0,3.875,118500.0,INLAND,-117.37_34.13,345675328
-121.98,37.58,20.0,4126.0,1031.0,2079.0,975.0,3.6832,216900.0,<1H OCEAN,-121.98_37.58,115695429
-118.38,33.95,29.0,1821.0,588.0,1397.0,523.0,2.5833,187500.0,<1H OCEAN,-118.38_33.95,2947852960
-118.26,34.12,52.0,1942.0,476.0,1375.0,477.0,2.7348,209100.0,<1H OCEAN,-118.26_34.12,4165727857
-118.41,34.15,33.0,4032.0,868.0,1695.0,869.0,4.3468,425900.0,<1H OCEAN,-118.41_34.15,1709659355
-117.05,32.77,23.0,2556.0,662.0,1200.0,548.0,1.8899,147700.0,NEAR OCEAN,-117.05_32.77,2044116169
-121.5,38.54,52.0,1145.0,133.0,334.0,138.0,8.338,405800.0,INLAND,-121.5_38.54,3369337203
-118.25,34.0,36.0,1033.0,267.0,1112.0,229.0,1.7237,105800.0,<1H OCEAN,-118.25_34.0,3617663729
-117.95,33.74,25.0,1393.0,243.0,976.0,245.0,5.4485,225200.0,<1H OCEAN,-117.95_33.74,1194103101
-122.04,36.97,40.0,1193.0,227.0,570.0,204.0,4.4659,237500.0,NEAR OCEAN,-122.04_36.97,2978717921
-122.06,37.0,14.0,1547.0,374.0,4731.0,348.0,2.4732,131300.0,NEAR OCEAN,-122.06_37.0,3136669362
-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323,167500.0,<1H OCEAN,-117.05_33.13,2422061107
-121.52,39.5,33.0,1462.0,241.0,569.0,231.0,3.2833,82600.0,INLAND,-121.52_39.5,807751235
-118.2,34.09,39.0,1594.0,430.0,1668.0,378.0,2.5343,138200.0,<1H OCEAN,-118.2_34.09,66520549
-117.05,32.71,25.0,3292.0,608.0,2266.0,592.0,3.2986,119200.0,NEAR OCEAN,-117.05_32.71,2427787772
-117.82,34.12,26.0,3118.0,528.0,1546.0,545.0,5.27,209400.0,INLAND,-117.82_34.12,1825543463
-122.02,37.4,35.0,2348.0,531.0,1475.0,498.0,4.35,261000.0,<1H OCEAN,-122.02_37.4,638140605
-123.79,39.44,16.0,2017.0,423.0,1177.0,414.0,3.2171,116200.0,<1H OCEAN,-123.79_39.44,1100979367
-122.26,37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893,241700.0,NEAR BAY,-122.26_37.86,2995900423
-119.71,36.74,18.0,8099.0,1670.0,4476.0,1514.0,2.4728,88300.0,INLAND,-119.71_36.74,2415814557
-118.17,33.83,45.0,2019.0,363.0,880.0,339.0,4.1023,217300.0,NEAR OCEAN,-118.17_33.83,3953215808
-121.28,38.66,17.0,7741.0,1401.0,3153.0,1331.0,3.7869,216100.0,INLAND,-121.28_38.66,3480825217
-119.67,36.72,31.0,843.0,140.0,453.0,149.0,2.6875,153800.0,INLAND,-119.67_36.72,3387422476
-121.22,38.43,20.0,2054.0,339.0,934.0,336.0,4.5368,219300.0,INLAND,-121.22_38.43,693494978
-118.09,34.74,34.0,1218.0,285.0,797.0,248.0,2.4348,104800.0,INLAND,-118.09_34.74,4078928726
-117.42,34.13,4.0,11587.0,1796.0,5804.0,1705.0,4.8283,141900.0,INLAND,-117.42_34.13,1281863934
-122.59,38.92,15.0,1410.0,329.0,599.0,273.0,2.1953,75000.0,INLAND,-122.59_38.92,134827257
-117.21,32.81,27.0,1318.0,216.0,495.0,191.0,5.2837,283800.0,NEAR OCEAN,-117.21_32.81,2705794653
-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,245100.0,<1H OCEAN,-121.65_36.85,3450948028
-117.83,33.8,30.0,4713.0,758.0,2271.0,730.0,5.8622,221000.0,<1H OCEAN,-117.83_33.8,1906689988
-118.06,33.91,36.0,1360.0,271.0,909.0,275.0,4.6731,173300.0,<1H OCEAN,-118.06_33.91,1986597383
-118.61,34.24,17.0,5406.0,895.0,2337.0,882.0,6.0137,375900.0,<1H OCEAN,-118.61_34.24,2078814451
-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,304800.0,<1H OCEAN,-118.36_34.08,3442421424
-120.43,34.95,50.0,1966.0,413.0,985.0,403.0,2.3506,136100.0,<1H OCEAN,-120.43_34.95,2962549007
-117.14,34.06,15.0,3057.0,510.0,1154.0,460.0,3.9741,141100.0,INLAND,-117.14_34.06,237391470
-121.26,38.14,10.0,3371.0,665.0,1823.0,654.0,3.5333,116800.0,INLAND,-121.26_38.14,1040818487
-122.7,38.99,18.0,1177.0,224.0,181.0,105.0,2.3558,134700.0,INLAND,-122.7_38.99,3032620846
-117.26,33.26,9.0,4609.0,798.0,2582.0,746.0,4.3429,173900.0,<1H OCEAN,-117.26_33.26,3101098655
-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11.0138,442100.0,<1H OCEAN,-117.81_33.64,1725072625
-118.47,34.27,35.0,1150.0,185.0,741.0,178.0,5.741,220600.0,<1H OCEAN,-118.47_34.27,3272889102
-122.55,37.91,48.0,1283.0,278.0,567.0,255.0,3.2794,460000.0,NEAR BAY,-122.55_37.91,247687009
-119.0,35.36,39.0,896.0,217.0,805.0,197.0,1.25,42500.0,INLAND,-119.0_35.36,2151492024
-117.91,33.84,25.0,1021.0,252.0,975.0,258.0,3.125,168100.0,<1H OCEAN,-117.91_33.84,888908257
-118.3,34.07,31.0,1489.0,664.0,1793.0,556.0,2.4348,230600.0,<1H OCEAN,-118.3_34.07,1110975318
-122.24,38.12,42.0,1625.0,255.0,578.0,243.0,4.0114,166900.0,NEAR BAY,-122.24_38.12,2881662504
-122.32,37.56,26.0,2339.0,704.0,1283.0,654.0,3.162,415000.0,NEAR OCEAN,-122.32_37.56,1071286983
-120.81,38.89,17.0,1438.0,324.0,675.0,268.0,2.9444,119300.0,INLAND,-120.81_38.89,719269819
-119.71,34.42,49.0,1560.0,436.0,1041.0,411.0,2.925,246900.0,<1H OCEAN,-119.71_34.42,3887684064
-117.1,32.58,27.0,2616.0,591.0,1889.0,577.0,2.3824,127600.0,NEAR OCEAN,-117.1_32.58,3267185574
-122.41,37.79,52.0,3302.0,869.0,1178.0,727.0,3.3681,500001.0,NEAR BAY,-122.41_37.79,2793334352
-124.11,40.57,33.0,1348.0,234.0,573.0,236.0,2.4896,74100.0,<1H OCEAN,-124.11_40.57,435762015
-121.5,38.57,9.0,745.0,175.0,297.0,160.0,3.358,77500.0,INLAND,-121.5_38.57,1373458633
-119.39,36.54,34.0,1590.0,422.0,1272.0,407.0,1.8068,59000.0,INLAND,-119.39_36.54,174933378
-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122,127000.0,<1H OCEAN,-117.07_33.12,1891998092
-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2.1339,78500.0,INLAND,-116.94_34.4,3512054309
-120.79,38.43,40.0,1391.0,246.0,546.0,214.0,3.9107,129800.0,INLAND,-120.79_38.43,2356204898
-118.07,34.13,27.0,3787.0,913.0,1992.0,853.0,3.301,251200.0,INLAND,-118.07_34.13,1797179950
-118.75,34.18,4.0,16704.0,2704.0,6187.0,2207.0,6.6122,357600.0,NEAR OCEAN,-118.75_34.18,1637223318
-119.84,36.84,12.0,2396.0,290.0,863.0,258.0,8.7716,229200.0,INLAND,-119.84_36.84,2206090841
-118.07,34.07,19.0,1554.0,393.0,1427.0,370.0,3.125,207100.0,<1H OCEAN,-118.07_34.07,1969766262
-118.19,33.97,34.0,2700.0,763.0,2815.0,767.0,2.4196,178400.0,<1H OCEAN,-118.19_33.97,2783496005
-121.92,37.33,52.0,2125.0,382.0,930.0,387.0,5.2831,299500.0,<1H OCEAN,-121.92_37.33,1662877189
-118.84,34.17,16.0,3449.0,820.0,1877.0,816.0,3.2176,187500.0,<1H OCEAN,-118.84_34.17,2390626079
-118.26,34.07,52.0,830.0,200.0,701.0,189.0,2.7625,232100.0,<1H OCEAN,-118.26_34.07,2436510655
-121.62,39.16,7.0,4480.0,776.0,2271.0,767.0,3.809,110700.0,INLAND,-121.62_39.16,415141271
-118.5,34.45,25.0,1290.0,190.0,689.0,216.0,6.0097,220200.0,<1H OCEAN,-118.5_34.45,2877993540
-116.49,33.82,27.0,3316.0,636.0,2362.0,532.0,2.9569,65900.0,INLAND,-116.49_33.82,2595241052
-118.29,33.73,30.0,2835.0,711.0,1669.0,652.0,3.3616,268500.0,NEAR OCEAN,-118.29_33.73,2995333425
-118.32,34.08,52.0,1137.0,304.0,754.0,297.0,3.37,330300.0,<1H OCEAN,-118.32_34.08,962595491
-117.7,33.6,26.0,1021.0,230.0,301.0,208.0,2.625,80600.0,<1H OCEAN,-117.7_33.6,726444338
-118.18,34.13,39.0,2902.0,460.0,1007.0,420.0,6.1953,363000.0,<1H OCEAN,-118.18_34.13,1375517273
-121.98,37.29,33.0,2120.0,349.0,907.0,336.0,7.5443,283000.0,<1H OCEAN,-121.98_37.29,1050933524
-119.29,36.53,33.0,1509.0,352.0,1734.0,336.0,1.625,50300.0,INLAND,-119.29_36.53,1487130815
-122.32,37.93,33.0,296.0,73.0,216.0,63.0,2.675,22500.0,NEAR BAY,-122.32_37.93,3808768324
-118.33,34.01,44.0,2182.0,492.0,878.0,493.0,1.9631,181300.0,<1H OCEAN,-118.33_34.01,3872111027
-122.62,38.92,13.0,520.0,115.0,249.0,109.0,1.8417,84700.0,INLAND,-122.62_38.92,2223054816
-118.28,33.98,19.0,883.0,313.0,726.0,277.0,0.9809,121400.0,<1H OCEAN,-118.28_33.98,498062979
-118.48,34.07,29.0,4767.0,777.0,1500.0,638.0,10.7937,500001.0,<1H OCEAN,-118.48_34.07,124404069
-118.46,34.22,31.0,2057.0,601.0,2397.0,579.0,2.871,184400.0,<1H OCEAN,-118.46_34.22,352955445
-117.25,34.41,13.0,3682.0,668.0,1606.0,668.0,2.1875,119700.0,INLAND,-117.25_34.41,3705016990
-121.23,37.99,38.0,523.0,80.0,226.0,72.0,5.5693,153100.0,INLAND,-121.23_37.99,2184865907
-122.03,37.83,24.0,5948.0,738.0,1997.0,710.0,9.8708,500001.0,NEAR BAY,-122.03_37.83,3538291794
-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,2.8393,173200.0,<1H OCEAN,-117.23_33.38,340537726
-122.4,37.75,52.0,1182.0,307.0,1029.0,306.0,2.0577,214600.0,NEAR BAY,-122.4_37.75,1249670208
-119.78,34.45,9.0,1830.0,353.0,1515.0,220.0,4.2109,450000.0,NEAR OCEAN,-119.78_34.45,3963980176
-122.41,37.78,52.0,1928.0,836.0,2124.0,739.0,1.1185,55000.0,NEAR BAY,-122.41_37.78,3514422982
-121.93,37.4,34.0,148.0,28.0,132.0,13.0,3.375,67500.0,<1H OCEAN,-121.93_37.4,1094773262
-122.42,37.74,52.0,2713.0,624.0,1370.0,594.0,4.6547,325700.0,NEAR BAY,-122.42_37.74,3911680112
-118.12,34.12,52.0,2907.0,317.0,956.0,279.0,15.0001,500001.0,<1H OCEAN,-118.12_34.12,2190202241
-121.45,38.58,44.0,2314.0,415.0,796.0,388.0,3.4914,153900.0,INLAND,-121.45_38.58,2756983554
-118.07,33.82,27.0,3481.0,576.0,1660.0,560.0,5.7965,228200.0,<1H OCEAN,-118.07_33.82,1342994760
-119.77,36.74,51.0,1454.0,235.0,729.0,252.0,3.3125,70100.0,INLAND,-119.77_36.74,3962458791
-118.17,33.85,37.0,3714.0,708.0,1956.0,694.0,4.2218,200500.0,<1H OCEAN,-118.17_33.85,46328949
-117.23,32.86,15.0,1199.0,301.0,510.0,296.0,3.6083,180100.0,NEAR OCEAN,-117.23_32.86,2830934743
-120.66,38.4,18.0,2144.0,420.0,985.0,381.0,3.175,118500.0,INLAND,-120.66_38.4,4225914922
-121.34,38.01,17.0,2033.0,452.0,1114.0,446.0,3.2872,175000.0,INLAND,-121.34_38.01,206402894
-117.06,32.6,25.0,1075.0,238.0,434.0,234.0,1.7472,94600.0,NEAR OCEAN,-117.06_32.6,4110245664
-117.13,32.72,19.0,1341.0,435.0,1048.0,360.0,1.975,117900.0,NEAR OCEAN,-117.13_32.72,2798026210
-121.03,37.62,43.0,1241.0,240.0,612.0,266.0,2.8194,81300.0,INLAND,-121.03_37.62,3495275081
-118.97,35.38,42.0,1185.0,358.0,1038.0,299.0,0.9951,48000.0,INLAND,-118.97_35.38,1762200938
-117.14,32.93,16.0,2412.0,419.0,1612.0,422.0,4.5086,171100.0,<1H OCEAN,-117.14_32.93,2330287732
-122.44,37.79,52.0,1335.0,151.0,402.0,157.0,10.8783,500001.0,NEAR BAY,-122.44_37.79,4098279927
-118.29,34.09,39.0,336.0,173.0,586.0,151.0,1.8056,262500.0,<1H OCEAN,-118.29_34.09,2160750161
-119.51,34.4,24.0,3422.0,596.0,1763.0,601.0,5.2039,301300.0,NEAR OCEAN,-119.51_34.4,2575402547
-118.31,33.88,33.0,2147.0,505.0,1371.0,498.0,2.4219,260700.0,<1H OCEAN,-118.31_33.88,1569104527
-118.27,33.95,29.0,1579.0,351.0,1056.0,322.0,2.3056,98500.0,<1H OCEAN,-118.27_33.95,2505497303
-118.43,33.96,16.0,14891.0,3984.0,6270.0,3595.0,5.1064,283200.0,<1H OCEAN,-118.43_33.96,1048553209
-122.31,37.6,34.0,3225.0,726.0,1958.0,656.0,3.6811,273000.0,NEAR BAY,-122.31_37.6,2138786210
-121.24,38.22,28.0,2593.0,487.0,1365.0,457.0,3.3929,113000.0,INLAND,-121.24_38.22,1809336040
-121.67,36.58,11.0,5892.0,837.0,2327.0,812.0,6.1551,291800.0,<1H OCEAN,-121.67_36.58,2435930725
-121.44,38.47,16.0,1215.0,223.0,787.0,233.0,4.1597,95900.0,INLAND,-121.44_38.47,2340887654
-117.02,34.03,19.0,4415.0,648.0,1627.0,619.0,4.2361,191600.0,INLAND,-117.02_34.03,3510013765
-118.4,34.15,44.0,2515.0,510.0,967.0,484.0,5.0754,374500.0,<1H OCEAN,-118.4_34.15,1888112053
-118.08,33.76,27.0,529.0,159.0,193.0,155.0,2.0952,71300.0,<1H OCEAN,-118.08_33.76,649187703
